Date,Open,High,Low,Close,Adj Close,Volume
2019-12-18,24.959999,25.450001,24.686001,24.969999,24.969999,378500
2019-12-19,25.049999,26.110001,24.889999,25.075001,25.075001,311800
2019-12-20,25.240000,25.920000,25.073999,25.860001,25.860001,345300
2019-12-23,25.930000,25.969999,25.320000,25.650000,25.650000,170700
2019-12-24,25.650000,25.969999,25.430000,25.959999,25.959999,85900
2019-12-26,25.969999,25.969999,24.959999,25.160000,25.160000,233800
2019-12-27,25.209999,25.209999,24.540001,24.940001,24.940001,206800
2019-12-30,25.110001,25.184999,24.360001,24.600000,24.600000,167200
2019-12-31,24.469999,25.049999,24.400000,25.049999,25.049999,235500
2020-01-02,25.290001,25.290001,24.360001,24.820000,24.820000,157100
2020-01-03,24.540001,25.459999,24.540001,25.070000,25.070000,249300
2020-01-06,24.750000,24.924999,24.420000,24.820000,24.820000,204300
2020-01-07,24.850000,24.900000,24.330000,24.709999,24.709999,201900
2020-01-08,24.660000,24.920000,24.320000,24.350000,24.350000,183900
2020-01-09,24.459999,24.680000,24.080000,24.590000,24.590000,183900
2020-01-10,24.709999,25.660000,24.510000,25.520000,25.520000,259400
2020-01-13,25.740000,27.400000,25.500000,27.280001,27.280001,507700
2020-01-14,27.360001,29.940001,27.360001,29.639999,29.639999,723200
2020-01-15,29.639999,31.000000,29.639999,30.500000,30.500000,536200
2020-01-16,30.790001,31.639999,30.500000,31.260000,31.260000,416400
2020-01-17,31.340000,31.500000,30.325001,30.740000,30.740000,299700
2020-01-21,30.650000,31.040001,28.969999,29.480000,29.480000,667300
2020-01-22,29.690001,30.469999,29.660000,30.299999,30.299999,296000
2020-01-23,30.360001,30.860001,29.719999,30.719999,30.719999,212600
2020-01-24,30.860001,31.120001,30.290001,30.879999,30.879999,269900
2020-01-27,29.760000,30.610001,29.568001,30.280001,30.280001,237800
2020-01-28,30.540001,30.920000,30.010000,30.299999,30.299999,141900
2020-01-29,30.430000,31.000000,30.410000,30.700001,30.700001,167600
2020-01-30,30.440001,30.840000,30.153000,30.709999,30.709999,169000
2020-01-31,30.530001,30.680000,29.070000,29.750000,29.750000,237400
2020-02-03,29.980000,30.218000,29.549999,29.959999,29.959999,157800
2020-02-04,30.209999,31.330000,30.010000,30.850000,30.850000,263600
2020-02-05,31.129999,31.340000,30.440001,31.129999,31.129999,205900
2020-02-06,31.160000,31.420000,30.830000,31.309999,31.309999,165300
2020-02-07,31.360001,32.389999,30.959999,31.549999,31.549999,389800
2020-02-10,31.620001,32.189999,31.209999,32.009998,32.009998,255500
2020-02-11,32.160000,33.299999,32.160000,33.209999,33.209999,229700
2020-02-12,33.349998,34.259998,33.099998,34.139999,34.139999,275500
2020-02-13,34.080002,35.514999,33.685001,34.279999,34.279999,374200
2020-02-14,34.740002,34.770000,33.200001,33.810001,33.810001,223400
2020-02-18,33.759998,34.099998,33.139999,33.970001,33.970001,192800
2020-02-19,34.220001,35.060001,33.724998,34.779999,34.779999,256100
2020-02-20,34.660000,34.939999,33.680000,34.939999,34.939999,221000
2020-02-21,34.810001,35.439999,34.240002,34.759998,34.759998,317500
2020-02-24,33.439999,33.509998,31.549999,33.450001,33.450001,289100
2020-02-25,33.810001,33.820000,32.290001,32.730000,32.730000,222200
2020-02-26,32.919998,34.060001,32.570000,32.740002,32.740002,196700
2020-02-27,32.060001,32.810001,31.170000,31.809999,31.809999,220100
2020-02-28,30.860001,31.670000,30.110001,31.100000,31.100000,297300
2020-03-02,31.420000,31.420000,30.000000,30.500000,30.500000,226300
2020-03-03,30.530001,31.290001,29.440001,30.059999,30.059999,261900
2020-03-04,30.570000,30.950001,29.910000,30.260000,30.260000,192700
2020-03-05,29.690001,30.469999,28.410000,29.070000,29.070000,254800
2020-03-06,28.299999,29.549999,27.799999,28.559999,28.559999,255100
2020-03-09,26.469999,26.930000,24.400000,25.010000,25.010000,409200
2020-03-10,25.830000,26.370001,25.165001,26.170000,26.170000,455100
2020-03-11,23.610001,24.730000,21.670000,22.590000,22.590000,913000
2020-03-12,21.020000,21.730000,19.379999,19.490000,19.490000,619100
2020-03-13,20.980000,21.860001,18.049999,21.820000,21.820000,520200
2020-03-16,17.840000,19.490000,16.639999,17.209999,17.209999,604300
2020-03-17,17.559999,19.459999,16.240000,18.000000,18.000000,624600
2020-03-18,16.910000,17.620001,16.160000,16.590000,16.590000,431500
2020-03-19,16.389999,21.815001,16.271999,21.240000,21.240000,496200
2020-03-20,21.520000,22.010000,17.559999,17.930000,17.930000,516700
2020-03-23,17.420000,18.139999,15.830000,18.000000,18.000000,332300
2020-03-24,19.100000,21.190001,18.969999,20.459999,20.459999,416500
2020-03-25,20.549999,21.730000,19.350000,20.420000,20.420000,336800
2020-03-26,20.450001,21.610001,19.870001,21.410000,21.410000,214300
2020-03-27,20.740000,21.590000,18.820000,21.450001,21.450001,294400
2020-03-30,21.620001,23.715000,20.950001,23.280001,23.280001,423900
2020-03-31,22.990000,23.430000,22.330000,23.230000,23.230000,332000
2020-04-01,22.040001,22.040001,19.860001,20.160000,20.160000,362000
2020-04-02,20.020000,21.580000,19.184999,20.299999,20.299999,276400
2020-04-03,20.180000,20.990000,19.870001,20.580000,20.580000,238500
2020-04-06,21.830000,24.370001,21.610001,23.889999,23.889999,317500
2020-04-07,24.870001,25.540001,23.570000,23.879999,23.879999,405700
2020-04-08,24.500000,25.889999,24.049999,25.219999,25.219999,384300
2020-04-09,25.760000,27.129999,25.160000,25.790001,25.790001,274200
2020-04-13,25.629999,25.629999,23.420000,23.850000,23.850000,442100
2020-04-14,24.459999,25.219999,24.010000,24.920000,24.920000,217900
2020-04-15,23.920000,24.000000,22.430000,23.049999,23.049999,191100
2020-04-16,23.020000,23.350000,21.170000,22.129999,22.129999,279100
2020-04-17,23.070000,23.950001,22.886999,23.360001,23.360001,262700
2020-04-20,22.959999,23.650000,22.020000,22.860001,22.860001,174700
2020-04-21,21.930000,22.639999,21.570000,22.350000,22.350000,191400
2020-04-22,22.990000,23.350000,22.730000,22.840000,22.840000,177500
2020-04-23,22.900000,23.809999,22.750000,23.100000,23.100000,186400
2020-04-24,23.530001,24.745001,23.139999,24.410000,24.410000,126000
2020-04-27,24.840000,27.420000,24.750000,27.290001,27.290001,379800
2020-04-28,28.150000,28.987000,27.280001,28.500000,28.500000,243200
2020-04-29,29.330000,30.250000,28.450001,29.840000,29.840000,658300
2020-04-30,29.170000,30.000000,28.600000,28.600000,28.600000,387100
2020-05-01,27.700001,28.610001,27.129999,28.309999,28.309999,410200
2020-05-04,28.049999,28.230000,27.360001,27.750000,27.750000,509600
2020-05-05,28.500000,29.670000,28.500000,29.160000,29.160000,276500
2020-05-06,29.480000,29.700001,28.320000,28.400000,28.400000,268700
2020-05-07,28.520000,29.110001,28.059999,28.350000,28.350000,194600
2020-05-08,29.049999,29.490000,26.610001,26.750000,26.750000,573800
2020-05-11,26.490000,27.180000,26.020000,26.020000,26.020000,470100
2020-05-12,26.750000,29.650000,26.665001,28.520000,28.520000,748100
2020-05-13,28.190001,29.490000,27.025999,27.129999,27.129999,452200
2020-05-14,25.230000,25.440001,23.010000,23.719999,23.719999,2036900
2020-05-15,23.620001,26.035000,23.594999,25.709999,25.709999,2154400
2020-05-18,26.440001,29.500000,25.520000,26.950001,26.950001,2019600
2020-05-19,26.840000,27.799999,26.459999,27.020000,27.020000,484800
2020-05-20,27.209999,28.225000,27.049999,27.420000,27.420000,317000
2020-05-21,27.270000,29.070000,26.808001,28.559999,28.559999,327400
2020-05-22,28.709999,28.879999,27.480000,28.820000,28.820000,157700
2020-05-26,29.990000,29.990000,29.135000,29.580000,29.580000,425400
2020-05-27,29.980000,30.850000,29.040001,30.750000,30.750000,346100
2020-05-28,30.770000,31.900000,29.920000,30.410000,30.410000,686100
2020-05-29,30.240000,30.809999,29.750000,30.680000,30.680000,233000
2020-06-01,30.650000,30.950001,30.209999,30.240000,30.240000,217400
2020-06-02,30.290001,30.590000,28.745001,29.840000,29.840000,343000
2020-06-03,30.400000,31.065001,29.910000,29.990000,29.990000,189700
2020-06-04,29.879999,30.879999,29.625999,30.170000,30.170000,444200
2020-06-05,31.309999,31.830000,30.110001,30.309999,30.309999,352100
2020-06-08,30.549999,33.349998,30.010000,33.090000,33.090000,676700
2020-06-09,32.570000,32.619999,30.290001,30.580000,30.580000,238100
2020-06-10,30.680000,31.990000,30.100000,31.480000,31.480000,244300
2020-06-11,30.219999,30.830000,29.170000,30.000000,30.000000,340300
2020-06-12,31.219999,31.400000,29.110001,29.950001,29.950001,395900
2020-06-15,28.959999,31.830000,28.959999,31.120001,31.120001,255200
2020-06-16,32.799999,32.970001,30.719999,30.840000,30.840000,458600
2020-06-17,31.100000,33.169998,31.100000,32.680000,32.680000,462800
2020-06-18,32.310001,33.000000,31.500000,32.209999,32.209999,494600
2020-06-19,32.650002,33.040001,31.430000,31.680000,31.680000,447900
2020-06-22,31.480000,32.919998,31.020000,32.430000,32.430000,420500
2020-06-23,33.000000,33.220001,32.224998,32.790001,32.790001,803000
2020-06-24,32.560001,34.208000,32.560001,33.959999,33.959999,375000
2020-06-25,32.189999,34.610001,32.189999,34.419998,34.419998,387500
2020-06-26,34.240002,34.939999,34.070000,34.240002,34.240002,413300
2020-06-29,34.790001,34.790001,33.770000,33.860001,33.860001,250100
2020-06-30,33.840000,34.990002,33.660000,34.840000,34.840000,235200
2020-07-01,35.000000,36.080002,34.700001,34.900002,34.900002,330200
2020-07-02,35.669998,36.340000,35.259998,35.830002,35.830002,306900
2020-07-06,36.500000,36.500000,33.730000,34.630001,34.630001,459400
2020-07-07,34.439999,35.080002,33.730000,33.860001,33.860001,276700
2020-07-08,33.610001,33.889999,32.630001,33.419998,33.419998,958100
2020-07-09,33.450001,34.060001,32.810001,33.860001,33.860001,207800
2020-07-10,34.020000,35.070000,33.889999,34.939999,34.939999,170000
2020-07-13,35.580002,35.580002,33.580002,33.669998,33.669998,233000
2020-07-14,33.540001,34.709999,33.020000,34.660000,34.660000,187000
2020-07-15,35.259998,35.639999,34.500000,34.830002,34.830002,557100
2020-07-16,34.330002,35.570000,33.280998,35.459999,35.459999,141200
2020-07-17,35.939999,37.410000,35.810001,36.630001,36.630001,328200
2020-07-20,36.250000,36.660000,35.580002,35.830002,35.830002,527100
2020-07-21,36.000000,36.200001,35.590000,35.820000,35.820000,343200
2020-07-22,35.930000,36.220001,35.330002,35.680000,35.680000,228300
2020-07-23,35.799999,36.820000,35.645000,36.220001,36.220001,608000
2020-07-24,36.060001,36.060001,35.029999,35.910000,35.910000,633700
2020-07-27,36.130001,36.615002,35.950001,36.250000,36.250000,302400
2020-07-28,36.110001,36.299999,35.549999,35.959999,35.959999,274700
2020-07-29,36.119999,36.770000,35.810001,36.099998,36.099998,557000
2020-07-30,35.599998,36.599998,35.500000,36.340000,36.340000,323200
2020-07-31,36.349998,36.599998,35.639999,36.490002,36.490002,284800
2020-08-03,36.590000,37.389999,36.110001,37.169998,37.169998,444000
2020-08-04,37.259998,38.599998,36.955002,37.430000,37.430000,399200
2020-08-05,37.900002,37.900002,36.779999,37.070000,37.070000,354300
2020-08-06,37.169998,38.990002,37.099998,37.490002,37.490002,1027200
2020-08-07,37.049999,37.049999,30.850000,31.535000,31.535000,1797400
2020-08-10,31.540001,31.784000,29.900000,30.885000,30.885000,701100
2020-08-11,31.260000,31.260000,29.080000,29.330000,29.330000,698900
2020-08-12,29.719999,29.930000,28.290001,29.600000,29.600000,737100
2020-08-13,29.740000,29.850000,29.170000,29.570000,29.570000,394500
2020-08-14,29.459999,29.870001,29.290001,29.670000,29.670000,569700
2020-08-17,29.850000,31.400000,29.790001,31.110001,31.110001,395500
2020-08-18,30.969999,31.049999,29.750000,30.230000,30.230000,268200
2020-08-19,30.620001,31.240999,30.275000,30.780001,30.780001,306200
2020-08-20,30.480000,31.870001,30.219999,31.240000,31.240000,411500
2020-08-21,31.080000,31.309999,30.549999,30.900000,30.900000,287300
2020-08-24,31.280001,31.280001,30.552999,31.260000,31.260000,319800
2020-08-25,31.240000,32.400002,31.184999,31.959999,31.959999,422400
2020-08-26,31.920000,33.240002,31.799999,32.869999,32.869999,993300
2020-08-27,33.220001,34.560001,32.695000,33.980000,33.980000,523000
2020-08-28,34.189999,35.240002,34.029999,35.049999,35.049999,331600
2020-08-31,35.169998,35.738998,34.495998,35.180000,35.180000,427900
2020-09-01,35.200001,35.500000,34.970001,35.349998,35.349998,305600
2020-09-02,35.570000,35.570000,34.070000,34.709999,34.709999,221600
2020-09-03,34.860001,35.000000,32.910000,33.450001,33.450001,224300
2020-09-04,33.459999,33.660000,31.879999,32.735001,32.735001,288100
2020-09-08,32.259998,32.630001,31.200001,31.240000,31.240000,338200
2020-09-09,31.620001,32.837002,31.160000,31.540001,31.540001,432100
2020-09-10,31.930000,32.330002,31.150000,31.450001,31.450001,271100
2020-09-11,31.549999,31.830000,30.840000,31.350000,31.350000,178700
2020-09-14,31.709999,32.119999,31.340000,31.910000,31.910000,133900
2020-09-15,32.139999,32.610001,31.719999,31.930000,31.930000,234000
2020-09-16,32.270000,32.459999,31.530001,31.629999,31.629999,173400
2020-09-17,31.629999,31.629999,30.740000,31.309999,31.309999,124800
2020-09-18,31.600000,31.629999,30.230000,30.920000,30.920000,217400
2020-09-21,30.280001,30.719999,29.330000,29.780001,29.780001,321900
2020-09-22,30.010000,30.059999,28.889999,29.040001,29.040001,335400
2020-09-23,28.980000,30.266001,28.790001,29.870001,29.870001,319000
2020-09-24,29.820000,31.410000,29.415001,30.860001,30.860001,367700
2020-09-25,30.690001,32.000000,30.580000,31.910000,31.910000,255500
2020-09-28,32.240002,33.189999,32.220001,33.029999,33.029999,333100
2020-09-29,33.209999,33.669998,32.630001,32.779999,32.779999,311900
2020-09-30,32.950001,33.500000,32.480000,32.919998,32.919998,220300
2020-10-01,33.150002,33.360001,31.180000,32.480000,32.480000,234600
2020-10-02,31.830000,33.360001,31.770000,32.980000,32.980000,368700
2020-10-05,33.419998,33.750000,32.790001,33.709999,33.709999,142200
2020-10-06,34.090000,34.930000,33.560001,33.740002,33.740002,264500
2020-10-07,33.820000,34.919998,33.820000,34.540001,34.540001,308500
2020-10-08,34.990002,34.990002,33.400002,33.470001,33.470001,215800
2020-10-09,33.580002,34.520000,32.680000,33.180000,33.180000,202300
2020-10-12,33.389999,33.439999,32.160000,32.810001,32.810001,316600
2020-10-13,32.549999,33.090000,31.027000,32.930000,32.930000,247800
2020-10-14,32.980000,33.369999,32.139999,32.380001,32.380001,157700
2020-10-15,32.400002,32.619999,31.850000,32.580002,32.580002,161400
2020-10-16,32.950001,33.599998,32.459999,32.610001,32.610001,193700
2020-10-19,32.700001,32.900002,31.879999,31.980000,31.980000,213800
2020-10-20,32.000000,32.630001,31.639999,31.840000,31.840000,358300
2020-10-21,31.950001,31.950001,30.940001,31.049999,31.049999,315400
2020-10-22,30.990000,31.190001,30.190001,30.400000,30.400000,242600
2020-10-23,30.580000,30.680000,29.775000,30.469999,30.469999,285600
2020-10-26,30.230000,30.920000,28.969999,29.510000,29.510000,366200
2020-10-27,29.440001,29.770000,29.059999,29.504999,29.504999,289800
2020-10-28,28.980000,29.295000,28.245001,28.500000,28.500000,327400
2020-10-29,28.280001,28.809999,27.840000,28.629999,28.629999,225600
2020-10-30,28.790001,29.250000,28.209999,28.559999,28.559999,292200
2020-11-02,28.990000,29.520000,28.549999,28.920000,28.920000,196200
2020-11-03,29.290001,30.000000,29.215000,29.959999,29.959999,346900
2020-11-04,29.629999,31.120001,29.629999,30.660000,30.660000,415000
2020-11-05,30.980000,31.580000,30.030001,30.660000,30.660000,447100
2020-11-06,26.010000,28.000000,25.209999,25.820000,25.820000,1962600
2020-11-09,26.200001,27.389999,25.219999,25.830000,25.830000,668300
2020-11-10,26.150000,26.230000,24.420000,24.990000,24.990000,503800
2020-11-11,25.370001,26.600000,25.094999,26.350000,26.350000,336900
2020-11-12,25.900000,26.920000,25.830000,26.290001,26.290001,198300
2020-11-13,26.500000,27.650000,26.410000,27.070000,27.070000,476600
2020-11-16,27.600000,27.940001,26.930000,27.500000,27.500000,247300
2020-11-17,27.330000,28.090000,26.900000,27.700001,27.700001,407500
2020-11-18,27.930000,28.077000,27.090000,27.500000,27.500000,277000
2020-11-19,27.379999,28.590000,27.280001,28.200001,28.200001,458200
2020-11-20,28.040001,28.809999,27.870001,28.530001,28.530001,357900
2020-11-23,28.750000,29.820000,28.660000,29.490000,29.490000,243400
2020-11-24,29.580000,30.379999,29.330000,29.850000,29.850000,418700
2020-11-25,29.620001,29.920000,28.920000,29.110001,29.110001,155200
2020-11-27,29.309999,29.719999,29.020000,29.430000,29.430000,67600
2020-11-30,29.520000,29.730000,28.700001,28.780001,28.780001,278000
2020-12-01,29.040001,29.370001,28.379999,29.059999,29.059999,179400
2020-12-02,28.830000,29.389999,28.440001,29.280001,29.280001,236600
2020-12-03,29.420000,30.309999,29.230000,29.980000,29.980000,237700
2020-12-04,29.969999,30.105000,29.600000,29.770000,29.770000,236500
2020-12-07,29.629999,30.420000,29.180000,30.250000,30.250000,160400
2020-12-08,30.160000,31.559999,30.030001,31.290001,31.290001,262500
2020-12-09,31.510000,32.174999,31.250000,31.719999,31.719999,365200
2020-12-10,31.730000,32.240002,31.184999,31.990000,31.990000,349400
2020-12-11,31.990000,32.220001,31.000000,31.190001,31.190001,276000
2020-12-14,31.389999,31.870001,30.750000,30.844999,30.844999,240900
2020-12-15,31.139999,31.639999,30.770000,31.480000,31.480000,236000
2020-12-16,31.700001,32.619999,31.420000,32.500000,32.500000,228800
2020-12-17,32.700001,33.630001,32.625000,33.360001,33.360001,196800
2020-12-18,33.500000,33.750000,32.380001,33.080002,33.080002,369500
2020-12-21,32.529999,33.720001,31.975000,33.639999,33.639999,198300
2020-12-22,33.490002,34.630001,33.080002,34.320000,34.320000,211600
2020-12-23,34.480000,34.590000,33.169998,34.185001,34.185001,388000
2020-12-24,34.410000,35.590000,33.740002,35.540001,35.540001,217000
2020-12-28,35.700001,37.349998,35.560001,36.610001,36.610001,523600
2020-12-29,36.770000,37.105000,36.320000,36.410000,36.410000,325600
2020-12-30,36.400002,37.349998,36.400002,36.889999,36.889999,388700
2020-12-31,36.900002,38.590000,36.500000,38.450001,38.450001,484900
2021-01-04,37.500000,37.980000,34.599998,35.750000,35.750000,541800
2021-01-05,35.470001,35.930000,34.959999,35.560001,35.560001,278100
2021-01-06,35.779999,35.900002,34.180000,35.349998,35.349998,266000
2021-01-07,35.830002,36.150002,35.160000,35.410000,35.410000,157400
2021-01-08,35.759998,36.270000,35.299999,35.720001,35.720001,236000
2021-01-11,35.689999,36.549999,35.279999,35.959999,35.959999,255700
2021-01-12,36.160000,37.299999,35.840000,36.939999,36.939999,192400
