Open,High,Low,Close,Adj_Close,Volume
268.910004,273.079987,268.910004,271.910004,271.910004,214000
270.279999,274.079987,268.450012,272.23999,272.23999,178900
276.380005,279.040009,275.0,276.799988,276.799988,262100
277.350006,279.200012,275.019989,275.679993,275.679993,165700
277.579987,282.600006,276.820007,282.26001,282.26001,236300
280.059998,281.459991,277.049988,279.570007,279.570007,279600
281.049988,282.820007,278.609985,282.130005,282.130005,187400
282.450012,283.440002,280.480011,282.829987,282.829987,294900
285.440002,285.450012,278.100006,278.880005,278.880005,239200
279.070007,280.019989,270.720001,270.839996,270.839996,230900
270.76001,273.649994,266.720001,267.929993,267.929993,372000
267.98999,271.859985,266.709991,268.329987,268.329987,411800
268.630005,271.130005,268.109985,268.290009,268.290009,370600
267.910004,269.23999,265.309998,266.420013,266.420013,513300
265.559998,273.459991,264.480011,270.869995,270.869995,763100
270.880005,274.059998,270.0,273.850006,273.850006,332500
272.25,294.570007,270.5,285.01001,285.01001,730900
285.559998,287.920013,276.5,276.869995,276.869995,572900
278.859985,282.290009,277.519989,278.660004,278.660004,544200
277.950012,278.390015,263.220001,264.149994,264.149994,956100
263.73999,266.0,261.23999,261.450012,261.450012,551200
261.859985,264.98999,261.820007,263.140015,263.140015,411400
263.0,264.200012,254.419998,254.740005,254.740005,771800
253.580002,256.25,251.600006,252.679993,252.679993,426500
252.25,258.959991,252.25,257.51001,257.51001,534500
258.019989,260.190002,257.089996,259.309998,259.309998,380400
258.529999,262.070007,256.01001,257.359985,257.359985,437600
258.0,261.109985,256.48999,259.779999,259.779999,637300
259.790009,262.339996,258.410004,260.529999,260.529999,577100
261.660004,265.959991,259.950012,264.600006,264.600006,460000
264.130005,266.450012,257.549988,260.5,260.5,653000
260.369995,261.540009,257.779999,260.690002,260.690002,462000
260.880005,261.0,255.360001,257.019989,257.019989,443100
256.869995,259.089996,251.139999,251.869995,251.869995,635700
251.0,255.639999,250.5,252.850006,252.850006,1295600
254.300003,255.369995,249.809998,250.699997,250.699997,498500
249.360001,254.279999,249.360001,251.580002,251.580002,354600
251.330002,252.630005,248.009995,251.300003,251.300003,415300
250.080002,255.710007,246.740005,248.660004,248.660004,520800
249.979996,253.240005,248.130005,251.860001,251.860001,634800
251.800003,253.300003,250.880005,251.860001,251.860001,349100
253.910004,254.520004,251.050003,251.369995,251.369995,293800
251.100006,253.020004,248.550003,249.020004,249.020004,412800
249.619995,252.940002,249.520004,252.839996,252.839996,515000
252.279999,254.710007,249.720001,250.449997,250.449997,412700
250.869995,252.949997,249.529999,251.880005,251.880005,536500
251.770004,256.350006,251.119995,252.899994,252.899994,487800
253.820007,257.480011,253.320007,255.470001,255.470001,406900
255.309998,257.899994,253.25,257.170013,257.170013,457800
257.380005,258.589996,252.520004,253.089996,253.089996,494500
255.0,256.619995,252.589996,256.190002,256.190002,425300
257.579987,261.920013,253.649994,261.549988,261.549988,1079400
263.339996,265.309998,260.579987,263.980011,263.980011,515000
265.130005,265.929993,261.459991,263.26001,263.26001,196700
263.100006,263.100006,259.779999,261.429993,261.429993,205900
261.899994,264.290009,259.670013,263.980011,263.980011,303900
264.119995,265.540009,260.519989,261.600006,261.600006,318100
262.070007,262.929993,259.899994,261.130005,261.130005,400700
261.529999,265.26001,260.48999,265.019989,265.019989,445500
260.869995,266.390015,259.98999,264.769989,264.769989,399100
263.899994,267.179993,261.320007,266.929993,266.929993,579000
267.290009,269.459991,265.369995,266.119995,266.119995,418400
267.890015,274.649994,266.109985,271.679993,271.679993,717500
273.940002,278.190002,271.98999,277.940002,277.940002,567600
279.529999,283.73999,277.329987,281.640015,281.640015,578000
281.75,284.350006,280.019989,282.290009,282.290009,478900
281.549988,285.450012,279.829987,284.019989,284.019989,468500
285.130005,288.920013,282.660004,288.48999,288.48999,501900
289.029999,291.5,287.190002,289.920013,289.920013,363900
290.880005,291.040009,285.209991,285.799988,285.799988,608100
284.640015,287.429993,283.709991,284.839996,284.839996,654500
285.149994,290.140015,285.149994,287.619995,287.619995,401800
287.859985,287.98999,283.450012,285.899994,285.899994,454300
288.209991,289.25,279.179993,280.769989,280.769989,345100
277.149994,279.25,275.019989,277.309998,277.309998,368700
277.350006,279.809998,276.480011,278.640015,278.640015,578900
279.799988,283.140015,276.98999,280.799988,280.799988,363300
278.799988,283.98999,276.519989,283.730011,283.730011,497700
280.140015,289.959991,269.48999,271.01001,271.01001,910200
276.079987,281.519989,274.25,275.769989,275.769989,569600
280.579987,285.959991,277.820007,279.119995,279.119995,492200
281.869995,282.160004,272.809998,274.399994,274.399994,510500
275.269989,281.369995,274.429993,280.670013,280.670013,542800
280.589996,281.079987,277.700012,278.399994,278.399994,239700
277.940002,279.649994,276.940002,279.149994,279.149994,348200
280.329987,284.359985,280.040009,283.380005,283.380005,293100
284.209991,285.880005,280.339996,283.279999,283.279999,314500
283.160004,286.5,281.850006,285.049988,285.049988,283900
285.269989,289.01001,283.399994,288.779999,288.779999,286800
288.380005,289.350006,285.76001,286.75,286.75,455300
288.0,296.25,288.0,290.970001,290.970001,734100
290.220001,292.970001,278.5,281.450012,281.450012,696500
280.640015,281.48999,276.790009,278.109985,278.109985,443300
274.470001,275.609985,267.359985,269.809998,269.809998,595400
270.220001,272.019989,255.350006,256.709991,256.709991,649000
258.649994,265.769989,258.23999,259.450012,259.450012,583900
255.940002,261.720001,250.0,250.149994,250.149994,610100
242.220001,254.940002,238.039993,254.509995,254.509995,1614600
254.929993,262.329987,247.669998,261.98999,261.98999,700700
259.25,263.730011,247.630005,251.25,251.25,728900
256.070007,263.339996,251.0,263.029999,263.029999,602600
258.170013,260.01001,250.970001,255.160004,255.160004,524400
245.440002,250.830002,242.75,249.889999,249.889999,559200
236.100006,246.339996,230.559998,242.830002,242.830002,909800
251.990005,256.0,241.350006,255.360001,255.360001,605500
245.589996,252.639999,243.369995,245.580002,245.580002,694300
230.160004,246.669998,225.75,241.0,241.0,1405500
243.509995,255.539993,230.330002,254.169998,254.169998,1371000
231.940002,240.229996,223.710007,223.830002,223.830002,1332000
228.929993,236.880005,208.410004,215.880005,215.880005,1271000
204.339996,213.289993,199.179993,205.130005,205.130005,1569300
204.020004,207.949997,185.029999,193.179993,193.179993,1852300
193.949997,196.940002,180.190002,183.289993,183.289993,1539200
181.960007,187.25,168.649994,182.940002,182.940002,1386200
190.380005,207.059998,186.729996,204.990005,204.990005,1065900
204.779999,223.850006,200.660004,214.229996,214.229996,892300
213.059998,232.479996,212.199997,230.380005,230.380005,740500
223.539993,237.050003,223.539993,231.75,231.75,857900
235.899994,244.279999,230.509995,241.020004,241.020004,805200
239.369995,256.649994,239.160004,242.240005,242.240005,1175500
237.809998,239.279999,227.699997,230.660004,230.660004,940600
226.020004,240.759995,226.020004,239.699997,239.699997,786700
237.880005,244.0,233.25,234.550003,234.550003,946400
246.259995,255.639999,243.369995,254.429993,254.429993,743300
260.660004,264.98999,247.639999,251.740005,251.740005,723700
249.419998,256.25,244.979996,254.729996,254.729996,820200
256.019989,261.059998,252.869995,258.579987,258.579987,633300
254.729996,257.149994,246.399994,254.389999,254.389999,402700
256.23999,264.980011,254.399994,263.01001,263.01001,486500
255.020004,260.970001,251.220001,257.820007,257.820007,443900
261.130005,266.329987,258.0,261.119995,261.119995,421300
268.290009,268.290009,260.630005,265.160004,265.160004,416300
263.380005,273.279999,262.01001,267.339996,267.339996,471500
263.0,265.380005,256.429993,259.230011,259.230011,428400
261.720001,269.869995,261.190002,268.119995,268.119995,521300
268.140015,274.600006,267.230011,268.410004,268.410004,422800
271.549988,274.320007,268.179993,271.799988,271.799988,416100
271.970001,278.850006,269.029999,275.850006,275.850006,559100
275.0,276.950012,263.950012,264.25,264.25,582600
267.76001,274.670013,265.040009,272.73999,272.73999,627500
276.980011,289.0,272.73999,277.600006,277.600006,760900
277.51001,278.940002,268.570007,270.75,270.75,547000
269.109985,274.899994,266.0,273.76001,273.76001,484500
272.910004,284.950012,271.01001,282.079987,282.079987,459600
283.670013,288.540009,282.100006,283.589996,283.589996,562700
288.0,295.600006,286.649994,294.26001,294.26001,693000
296.279999,298.640015,287.519989,287.899994,287.899994,538800
287.0,300.579987,286.899994,299.450012,299.450012,592500
298.619995,299.670013,289.100006,289.149994,289.149994,480200
288.579987,292.75,282.630005,285.98999,285.98999,453000
281.549988,295.970001,280.529999,294.98999,294.98999,603000
290.01001,297.929993,290.0,294.380005,294.380005,871200
297.179993,302.98999,294.220001,295.929993,295.929993,453200
296.549988,299.25,292.600006,294.839996,294.839996,446300
295.040009,297.910004,292.589996,295.540009,295.540009,469500
292.23999,294.910004,288.5,292.660004,292.660004,364100
290.440002,295.040009,289.100006,294.720001,294.720001,337400
298.630005,298.630005,290.179993,290.839996,290.839996,503400
291.170013,301.109985,291.0,300.920013,300.920013,655600
302.559998,311.970001,301.290009,306.130005,306.130005,647500
307.76001,310.549988,303.049988,308.880005,308.880005,1514700
308.649994,314.98999,307.190002,312.190002,312.190002,420000
313.829987,316.899994,309.410004,316.480011,316.480011,533500
315.440002,319.0,314.589996,318.029999,318.029999,481400
318.149994,319.279999,308.320007,310.079987,310.079987,614000
310.619995,317.660004,306.690002,311.709991,311.709991,597700
308.570007,312.730011,306.26001,309.670013,309.670013,594200
309.320007,311.070007,302.410004,303.0,303.0,460900
305.459991,324.299988,304.980011,321.890015,321.890015,688000
320.200012,320.890015,294.369995,298.809998,298.809998,726100
304.959991,311.649994,298.040009,302.829987,302.829987,493700
296.619995,310.299988,294.170013,309.220001,309.220001,439900
315.149994,315.730011,307.799988,312.48999,312.48999,370700
314.859985,318.73999,313.109985,316.209991,316.209991,373200
313.690002,316.589996,311.859985,313.019989,313.019989,413400
315.5,320.309998,310.100006,314.670013,314.670013,916400
314.920013,327.0,311.48999,325.290009,325.290009,713900
326.890015,330.290009,323.459991,327.690002,327.690002,497000
323.299988,328.609985,315.519989,319.380005,319.380005,543800
319.709991,327.790009,314.570007,327.390015,327.390015,518300
328.450012,331.01001,323.0,324.859985,324.859985,738500
328.190002,328.350006,322.0,327.899994,327.899994,387700
327.609985,332.679993,324.380005,330.160004,330.160004,777500
331.73999,337.160004,329.899994,334.540009,334.540009,374400
338.76001,339.809998,333.019989,334.76001,334.76001,460300
339.450012,344.809998,337.630005,339.470001,339.470001,401700
338.279999,343.0,336.839996,337.299988,337.299988,235600
337.929993,339.649994,333.549988,336.119995,336.119995,314600
337.559998,343.730011,333.700012,341.170013,341.170013,335100
341.01001,341.549988,334.420013,338.25,338.25,293400
340.73999,345.399994,333.670013,335.140015,335.140015,416400
332.820007,339.070007,329.690002,338.470001,338.470001,360300
340.559998,342.98999,336.619995,340.73999,340.73999,274800
339.369995,340.679993,334.589996,339.200012,339.200012,277500
339.779999,352.720001,339.130005,349.850006,349.850006,382200
353.51001,363.0,352.579987,361.0,361.0,413200
364.160004,366.040009,360.410004,363.320007,363.320007,329100
366.820007,372.329987,362.369995,365.230011,365.230011,350300
366.320007,368.709991,358.190002,360.839996,360.839996,409600
359.540009,361.230011,353.170013,359.230011,359.230011,279700
359.0,368.640015,359.0,366.670013,366.670013,358700
365.839996,368.0,360.649994,361.649994,361.649994,289000
363.350006,369.690002,361.940002,366.910004,366.910004,352700
363.799988,375.480011,361.26001,374.100006,374.100006,468900
382.920013,407.859985,382.5,397.75,397.75,783200
398.019989,399.839996,390.170013,391.98999,391.98999,651700
393.769989,394.709991,385.220001,390.25,390.25,661200
393.119995,396.410004,388.820007,395.709991,395.709991,579700
394.01001,395.73999,384.190002,389.779999,389.779999,431900
387.959991,392.309998,377.720001,381.76001,381.76001,567000
380.829987,382.290009,376.160004,377.190002,377.190002,621900
376.200012,379.390015,372.179993,374.029999,374.029999,528200
375.019989,387.839996,375.019989,384.829987,384.829987,444200
385.980011,389.5,382.700012,385.25,385.25,415600
384.779999,386.0,377.399994,379.399994,379.399994,476700
381.910004,385.470001,381.670013,384.390015,384.390015,508400
384.01001,387.75,381.559998,386.649994,386.649994,338000
389.320007,390.079987,380.910004,381.5,381.5,341600
381.5,385.279999,379.5,383.329987,383.329987,294000
382.700012,384.029999,377.01001,383.459991,383.459991,740100
384.230011,386.679993,378.100006,380.619995,380.619995,386400
380.0,386.350006,377.609985,383.929993,383.929993,346700
382.410004,386.779999,376.609985,386.019989,386.019989,295400
387.619995,389.350006,379.75,386.279999,386.279999,291600
387.790009,389.059998,381.070007,383.980011,383.980011,357800
382.679993,393.399994,382.529999,391.059998,391.059998,411000
393.950012,398.589996,391.25,398.48999,398.48999,400600
399.0,407.450012,398.380005,406.309998,406.309998,508500
406.100006,406.100006,377.190002,381.279999,381.279999,484900
382.109985,383.029999,363.829987,370.660004,370.660004,550700
367.899994,370.220001,361.480011,364.190002,364.190002,400900
366.369995,376.279999,365.049988,374.160004,374.160004,457700
375.049988,378.690002,365.670013,367.76001,367.76001,288900
369.440002,371.779999,360.269989,364.820007,364.820007,359100
370.25,370.25,364.269989,365.559998,365.559998,381200
367.0,372.609985,366.950012,369.23999,369.23999,291400
372.75,372.799988,360.320007,362.359985,362.359985,627700
357.579987,360.459991,350.640015,354.200012,354.200012,702900
355.339996,359.329987,347.540009,354.76001,354.76001,1108100
351.329987,365.23999,348.690002,364.700012,364.700012,532100
364.899994,369.679993,359.209991,368.320007,368.320007,440800
367.779999,372.299988,362.649994,363.869995,363.869995,340500
363.100006,368.799988,361.170013,365.470001,365.470001,279600
364.950012,380.649994,364.579987,377.829987,377.829987,381000
381.809998,387.679993,380.160004,386.369995,386.369995,446100
388.220001,395.209991,385.0,385.059998,385.059998,308300
383.450012,397.26001,383.450012,393.109985,393.109985,533500
396.290009,398.160004,391.880005,394.779999,394.779999,382900
389.700012,393.820007,382.679993,383.850006,383.850006,318800
385.269989,392.829987,385.269989,392.369995,392.369995,295100
391.880005,393.540009,383.119995,384.309998,384.309998,298600
388.019989,391.549988,385.26001,386.230011,386.230011,287900
388.940002,394.390015,385.809998,393.51001,393.51001,205900
395.0,401.959991,393.019989,400.649994,400.649994,283000
404.880005,424.869995,404.880005,419.390015,419.390015,469500
421.809998,424.799988,415.029999,421.420013,421.420013,408600
420.820007,430.859985,416.029999,420.51001,420.51001,314300
416.420013,423.940002,414.679993,422.720001,422.720001,251900
423.76001,429.700012,420.809998,423.75,423.75,269500
424.109985,431.149994,417.540009,419.269989,419.269989,418400
423.809998,426.420013,419.869995,420.089996,420.089996,193700
421.470001,426.420013,416.480011,419.730011,419.730011,237100
421.339996,427.829987,417.570007,423.589996,423.589996,357200
429.670013,429.730011,423.549988,429.660004,429.660004,227000
427.670013,434.929993,426.230011,428.959991,428.959991,394800
430.269989,444.959991,430.269989,443.160004,443.160004,385800
434.5,441.480011,422.109985,422.890015,422.890015,475500
440.0,453.200012,433.089996,441.799988,441.799988,557800
438.470001,441.720001,419.119995,424.820007,424.820007,611100
430.480011,446.73999,428.079987,431.049988,431.049988,552200
437.320007,448.290009,437.320007,444.100006,444.100006,382300
455.26001,482.5,451.579987,469.359985,469.359985,734200
473.98999,480.190002,462.679993,467.970001,467.970001,440500
469.98999,479.149994,466.359985,478.100006,478.100006,519800
485.0,485.0,435.579987,436.450012,436.450012,822900
431.890015,443.720001,421.149994,441.230011,441.230011,865500
443.690002,455.73999,443.690002,455.059998,455.059998,432200
459.619995,462.559998,445.059998,449.220001,449.220001,396400
452.98999,458.350006,448.670013,453.640015,453.640015,254300
452.089996,459.429993,448.820007,455.369995,455.369995,499900
454.619995,457.0,450.540009,455.850006,455.850006,315400
451.359985,455.0,443.649994,444.059998,444.059998,347400
444.769989,457.809998,444.769989,457.190002,457.190002,318500
456.230011,469.130005,455.0,464.290009,464.290009,411400
467.26001,467.26001,449.709991,459.790009,459.790009,440300
459.48999,466.769989,446.459991,446.829987,446.829987,494800
449.23999,454.820007,443.140015,446.480011,446.480011,338900
452.049988,455.970001,446.679993,454.230011,454.230011,173900
454.769989,461.089996,451.309998,460.980011,460.980011,589700
461.98999,468.980011,452.220001,467.859985,467.859985,386700
465.51001,467.5,461.5,462.589996,462.589996,352000
463.850006,467.829987,458.380005,460.070007,460.070007,352600
462.959991,463.26001,455.869995,457.149994,457.149994,387600
455.920013,462.700012,454.200012,459.359985,459.359985,320400
461.920013,461.920013,453.23999,460.690002,460.690002,436200
458.910004,462.450012,449.109985,449.880005,449.880005,436100
450.48999,456.049988,449.040009,454.269989,454.269989,592500
455.570007,457.619995,447.820007,456.230011,456.230011,327200
458.839996,477.369995,457.279999,458.170013,458.170013,460800
460.660004,467.399994,453.799988,464.959991,464.959991,287700
466.529999,474.299988,463.459991,467.579987,467.579987,466600
471.690002,477.799988,468.350006,477.799988,477.799988,369400
478.48999,486.98999,474.0,485.519989,485.519989,898800
480.059998,490.440002,470.26001,489.679993,489.679993,383300
488.01001,499.619995,487.76001,499.149994,499.149994,331500
499.059998,502.0,492.820007,493.679993,493.679993,253100
495.820007,499.119995,493.160004,497.140015,497.140015,69500
503.630005,503.829987,490.25,494.700012,494.700012,216600
497.970001,501.040009,490.049988,494.070007,494.070007,247600
497.700012,501.290009,494.51001,496.959991,496.959991,195400
495.51001,500.410004,492.0,499.869995,499.869995,228400
503.0,504.660004,483.130005,491.769989,491.769989,472300
488.910004,498.929993,487.51001,497.26001,497.26001,356000
489.049988,491.670013,479.359985,483.600006,483.600006,634000
483.48999,497.48999,483.48999,495.190002,495.190002,499500
499.790009,513.559998,499.290009,513.200012,513.200012,401400
515.570007,516.869995,503.829987,506.549988,506.549988,441000
507.089996,509.470001,491.220001,496.730011,496.730011,353200
496.179993,501.559998,494.220001,497.579987,497.579987,299600
497.309998,499.75,487.890015,488.899994,488.899994,333900
487.929993,494.23999,480.929993,489.459991,489.459991,340900
489.23999,489.299988,481.350006,484.929993,484.929993,327200
486.410004,496.779999,485.839996,495.040009,495.040009,285300
493.0,498.559998,487.48999,496.440002,496.440002,254600
490.730011,498.980011,490.0,492.859985,492.859985,329400
492.470001,495.970001,482.089996,489.209991,489.209991,349600
488.350006,488.350006,476.329987,478.100006,478.100006,346900
474.859985,475.809998,455.230011,465.179993,465.179993,583100
465.309998,492.809998,465.309998,482.269989,482.269989,493500
481.049988,491.880005,471.75,478.679993,478.679993,493600
483.019989,497.649994,479.369995,492.420013,492.420013,573000
504.339996,522.900024,502.0,506.649994,506.649994,702000
504.170013,507.630005,484.149994,485.359985,485.359985,605200
487.910004,495.119995,486.029999,494.0,494.0,440600
496.290009,506.0,495.01001,502.640015,502.640015,299200
504.309998,510.25,491.440002,495.76001,495.76001,427600
497.309998,506.279999,493.299988,505.049988,505.049988,442200
509.26001,521.48999,505.309998,516.539978,516.539978,540900
519.299988,529.450012,515.179993,528.469971,528.469971,411800
530.73999,545.849976,528.0,544.080017,544.080017,325000
545.0,548.580017,531.190002,538.159973,538.159973,406200
535.900024,544.559998,532.059998,540.349976,540.349976,371900
537.039978,573.98999,535.169983,551.789978,551.789978,1574200
561.210022,563.559998,542.76001,544.130005,544.130005,655000
547.119995,547.119995,534.01001,536.909973,536.909973,461400
534.820007,535.090027,508.109985,525.219971,525.219971,591100
526.22998,534.75,517.27002,532.880005,532.880005,440200
530.080017,535.380005,509.450012,518.280029,518.280029,427800
522.900024,526.369995,507.339996,520.169983,520.169983,593900
529.679993,541.289978,521.349976,538.169983,538.169983,415900
542.080017,543.280029,527.169983,529.469971,529.469971,312000
524.76001,526.299988,495.579987,498.019989,498.019989,531100
494.899994,497.529999,480.51001,485.850006,485.850006,676100
486.0,504.529999,478.200012,499.700012,499.700012,725000
498.529999,504.369995,481.290009,482.600006,482.600006,605100
500.329987,507.160004,493.089996,493.570007,493.570007,643800
494.01001,505.200012,488.279999,488.779999,488.779999,484700
495.700012,505.0,493.01001,502.940002,502.940002,364700
498.910004,498.910004,486.73999,497.75,497.75,361200
499.890015,513.22998,498.609985,512.76001,512.76001,317400
520.0,521.109985,502.470001,506.920013,506.920013,318100
503.570007,509.140015,497.480011,504.899994,504.899994,403700
493.519989,499.160004,483.420013,484.470001,484.470001,490900
482.579987,487.220001,479.279999,484.880005,484.880005,945900
486.339996,493.940002,485.609985,491.369995,491.369995,620400
490.089996,492.450012,485.119995,487.660004,487.660004,416400
489.100006,489.100006,471.350006,472.970001,472.970001,451400
471.5,474.160004,462.0,472.109985,472.109985,471900
473.029999,481.130005,465.230011,480.220001,480.220001,546300
480.019989,482.790009,469.410004,479.179993,479.179993,471700
474.369995,477.570007,469.100006,475.950012,475.950012,483600
481.519989,495.190002,479.679993,489.309998,489.309998,576700
487.48999,495.200012,484.369995,486.359985,486.359985,440000
488.0,492.609985,482.899994,491.309998,491.309998,359900
493.209991,499.070007,489.670013,492.899994,492.899994,335300
492.540009,493.790009,487.0,489.269989,489.269989,239000
494.869995,500.0,493.23999,499.660004,499.660004,250900
500.079987,504.160004,496.559998,502.880005,502.880005,335600
499.820007,509.970001,498.130005,506.429993,506.429993,433400
509.0,517.679993,508.51001,516.940002,516.940002,406400
519.98999,523.200012,512.830017,514.159973,514.159973,273600
520.0,530.27002,518.469971,528.460022,528.460022,438700
532.429993,536.030029,526.0,535.0,535.0,345400
533.280029,535.400024,526.679993,528.580017,528.580017,316900
529.309998,538.190002,528.23999,532.27002,532.27002,256500
531.530029,546.299988,530.929993,541.080017,541.080017,365400
539.22998,554.320007,538.650024,546.26001,546.26001,388700
551.22998,561.070007,549.320007,559.099976,559.099976,301700
557.98999,561.52002,554.119995,558.419983,558.419983,293300
556.849976,559.669983,552.559998,557.539978,557.539978,209400
554.299988,560.0,551.97998,557.809998,557.809998,213000
560.429993,561.219971,548.0,552.630005,552.630005,271700
549.109985,552.5,544.75,548.98999,548.98999,345900
552.77002,558.539978,546.789978,549.880005,549.880005,428800
559.219971,559.419983,517.5,526.880005,526.880005,610200
532.599976,538.960022,527.98999,529.919983,529.919983,420800
524.309998,535.080017,522.890015,533.179993,533.179993,433000
540.0,553.75,538.109985,544.26001,544.26001,361100
541.01001,542.25,525.25,525.26001,525.26001,476700
520.73999,534.369995,517.780029,528.190002,528.190002,433100
520.0,520.719971,507.660004,512.309998,512.309998,440100
515.429993,522.190002,513.299988,518.070007,518.070007,287100
521.109985,532.400024,517.030029,530.070007,530.070007,305200
526.679993,527.919983,520.799988,523.619995,523.619995,258800
525.200012,531.340027,519.47998,524.859985,524.859985,269300
517.75,528.859985,514.349976,528.140015,528.140015,288700
528.460022,541.609985,528.109985,539.23999,539.23999,274000
542.419983,547.460022,538.309998,539.340027,539.340027,248500
545.0,551.26001,544.26001,549.710022,549.710022,327800
549.450012,556.01001,548.280029,555.190002,555.190002,336000
556.059998,561.330017,552.51001,557.330017,557.330017,454800
557.590027,558.539978,545.909973,554.039978,554.039978,903100
556.77002,565.929993,555.530029,558.109985,558.109985,321800
565.640015,565.950012,548.320007,550.590027,550.590027,294100
547.169983,557.179993,545.460022,547.559998,547.559998,299400
542.309998,552.950012,539.48999,550.299988,550.299988,252600
557.659973,561.659973,555.390015,558.359985,558.359985,333700
556.599976,565.580017,556.179993,560.349976,560.349976,260500
560.77002,567.039978,556.26001,561.309998,561.309998,277700
564.960022,567.880005,561.950012,566.659973,566.659973,230300
567.280029,581.179993,564.599976,580.530029,580.530029,302900
580.359985,584.52002,576.599976,584.469971,584.469971,246500
582.549988,592.929993,580.0,592.359985,592.359985,227400
593.840027,594.429993,587.419983,592.26001,592.26001,308100
593.25,597.47998,587.97998,593.52002,593.52002,408500
591.450012,606.5,591.450012,604.200012,604.200012,336300
605.049988,609.219971,599.940002,601.049988,601.049988,723500
601.049988,608.830017,592.400024,606.630005,606.630005,299200
605.25,612.469971,602.159973,611.640015,611.640015,395900
612.609985,617.460022,606.679993,615.880005,615.880005,332000
617.409973,622.780029,605.369995,614.929993,614.929993,396000
618.880005,621.869995,614.840027,620.640015,620.640015,465300
621.929993,633.73999,621.619995,631.900024,631.900024,357100
629.659973,639.650024,627.22998,637.080017,637.080017,348400
635.559998,637.549988,628.219971,631.549988,631.549988,372700
628.809998,640.460022,627.22998,638.950012,638.950012,316400
643.309998,649.549988,639.539978,648.200012,648.200012,287900
650.0,660.299988,644.669983,658.98999,658.98999,352600
661.900024,667.0,658.549988,665.309998,665.309998,420900
657.840027,662.590027,647.659973,659.940002,659.940002,391600
657.539978,669.200012,653.340027,667.030029,667.030029,332800
661.630005,666.179993,655.530029,659.539978,659.539978,422600
661.450012,664.919983,658.280029,662.580017,662.580017,244600
664.789978,666.98999,657.960022,659.849976,659.849976,342400
659.070007,659.570007,649.390015,657.419983,657.419983,450900
659.549988,670.73999,658.440002,667.76001,667.76001,351700
661.580017,670.840027,659.340027,669.400024,669.400024,335500
670.919983,675.090027,663.080017,669.390015,669.390015,591800
667.840027,671.349976,652.0,670.51001,670.51001,380700
673.130005,683.469971,673.090027,683.030029,683.030029,305300
680.599976,696.349976,679.919983,693.73999,693.73999,243900
691.140015,691.140015,677.76001,685.669983,685.669983,253500
688.799988,692.059998,681.169983,686.950012,686.950012,272700
684.130005,698.169983,684.130005,695.580017,695.580017,280900
692.450012,706.950012,692.289978,704.159973,704.159973,465800
666.309998,681.169983,655.5,678.530029,678.530029,697200
687.409973,688.690002,666.849976,678.719971,678.719971,354600
682.190002,698.440002,681.219971,695.669983,695.669983,468600
696.119995,706.51001,694.969971,698.47998,698.47998,358400
698.869995,706.140015,692.840027,705.76001,705.76001,265800
695.690002,698.900024,673.090027,685.200012,685.200012,388900
685.200012,688.77002,680.289978,686.409973,686.409973,240500
688.140015,688.140015,669.26001,671.530029,671.530029,349700
672.640015,676.289978,657.119995,665.320007,665.320007,342700
663.049988,676.890015,663.049988,675.669983,675.669983,266400
671.460022,678.0,665.75,672.099976,672.099976,215900
673.77002,676.340027,668.090027,675.47998,675.47998,334100
669.840027,679.73999,668.210022,678.119995,678.119995,264800
677.02002,684.309998,676.609985,676.940002,676.940002,267700
674.880005,690.0,673.099976,681.710022,681.710022,397900
681.710022,685.22998,672.530029,682.140015,682.140015,378500
683.150024,683.150024,669.309998,671.109985,671.109985,472200
671.719971,673.539978,667.25,672.539978,672.539978,398400
675.419983,678.400024,665.940002,676.419983,676.419983,357800
676.929993,681.909973,670.039978,673.359985,673.359985,292600
673.900024,681.25,667.549988,668.27002,668.27002,316100
667.27002,690.109985,666.919983,686.969971,686.969971,410300
689.059998,689.059998,667.320007,673.76001,673.76001,557500
671.640015,678.419983,659.27002,676.900024,676.900024,394900
677.380005,687.690002,676.969971,685.440002,685.440002,331900
682.099976,692.159973,680.190002,688.330017,688.330017,294300
684.039978,686.200012,667.080017,681.669983,681.669983,459000
681.840027,695.179993,677.51001,687.700012,687.700012,344900
690.030029,692.320007,675.659973,676.570007,676.570007,340300
679.859985,686.130005,675.530029,681.609985,681.609985,293700
687.030029,687.030029,646.469971,655.049988,655.049988,514400
663.219971,669.539978,659.47998,661.390015,661.390015,401900
660.619995,668.919983,658.950012,661.650024,661.650024,663100
664.450012,666.159973,651.48999,663.450012,663.450012,671000
661.450012,664.799988,655.109985,661.710022,661.710022,967600
657.099976,668.690002,651.539978,659.780029,659.780029,725200
663.950012,668.51001,659.299988,666.869995,666.869995,739100
670.200012,672.429993,660.039978,671.469971,671.469971,320100
674.98999,689.950012,670.659973,682.580017,682.580017,369800
678.73999,684.210022,671.340027,679.640015,679.640015,255700
672.969971,674.450012,640.210022,650.02002,650.02002,558800
644.400024,644.789978,621.650024,626.849976,626.849976,555400
631.380005,637.440002,627.51001,629.549988,629.549988,281300
633.719971,638.150024,620.859985,621.900024,621.900024,381500
623.150024,626.080017,608.369995,623.97998,623.97998,439100
619.280029,621.619995,597.690002,614.190002,614.190002,472900
617.659973,625.77002,614.090027,614.799988,614.799988,467200
612.5,618.130005,601.179993,617.169983,617.169983,586100
621.400024,637.830017,621.400024,623.01001,623.01001,261500
